,tweetid,favorite_count,retweet_count,lang,source,followers_count
2248,667470559035432960,243,90,en,Twitter Web Client,8784823
2249,667455448082227200,183,56,en,Twitter Web Client,8784823
2250,667453023279554560,297,84,en,Twitter Web Client,8784823
2251,667443425659232256,749,546,en,Twitter for iPhone,8784823
2252,667437278097252352,431,225,en,Twitter for iPhone,8784823
2253,667435689202614272,295,82,nl,Twitter for iPhone,8784823
2254,667405339315146752,447,213,en,Twitter for iPhone,8784823
2255,667393430834667520,186,52,en,Twitter for iPhone,8784823
2256,667369227918143488,350,153,en,Twitter for iPhone,8784823
2257,667211855547486208,466,227,en,Twitter for iPhone,8784823
2258,667200525029539841,587,248,en,Twitter for iPhone,8784823
2259,667192066997374976,366,93,et,Twitter for iPhone,8784823
2260,667188689915760640,712,380,en,Twitter for iPhone,8784823
2261,667182792070062081,13655,5854,en,Twitter for iPhone,8784823
2262,667177989038297088,183,51,en,Twitter for iPhone,8784823
2263,667176164155375616,582,434,en,Twitter for iPhone,8784823
2264,667174963120574464,233,74,en,Twitter for iPhone,8784823
2265,667171260800061440,210,79,en,Twitter for iPhone,8784823
2266,667165590075940865,2566,1072,en,Twitter for iPhone,8784823
2267,667160273090932737,247,60,en,Twitter for iPhone,8784823
2268,667152164079423490,45556,16062,en,Twitter for iPhone,8784823
2269,667138269671505920,4367,2072,en,Twitter for iPhone,8784823
2270,667119796878725120,317,123,en,Twitter for iPhone,8784823
2271,667090893657276420,317,118,en,Twitter for iPhone,8784823
2272,667073648344346624,379,112,en,Twitter for iPhone,8784823
2273,667070482143944705,80,14,en,Twitter for iPhone,8784823
2274,667065535570550784,161,42,en,Twitter for iPhone,8784823
2275,667062181243039745,209,49,en,Twitter for iPhone,8784823
2276,667044094246576128,176,46,en,Twitter for iPhone,8784823
2277,667012601033924608,428,211,en,Twitter for iPhone,8784823
2278,666996132027977728,231,84,en,Twitter for iPhone,8784824
2279,666983947667116034,2434,929,en,Twitter for iPhone,8784824
2280,666837028449972224,766,522,en,Twitter for iPhone,8784824
2281,666835007768551424,200,77,en,Twitter for iPhone,8784824
2282,666826780179869698,242,88,en,Twitter for iPhone,8784824
2283,666817836334096384,490,236,en,Twitter for iPhone,8784824
2284,666804364988780544,221,85,en,Twitter for iPhone,8784824
2285,666786068205871104,717,457,en,Twitter for iPhone,8784824
2286,666781792255496192,367,179,en,Twitter for iPhone,8784824
2287,666776908487630848,331,161,en,Twitter for iPhone,8784824
2288,666739327293083650,222,62,en,Twitter for iPhone,8784824
2289,666701168228331520,408,206,en,Twitter for iPhone,8784824
2290,666691418707132416,175,45,en,Twitter for iPhone,8784824
2291,666649482315059201,1060,582,en,Twitter for iPhone,8784824
2292,666644823164719104,221,76,en,Twitter for iPhone,8784824
2293,666454714377183233,489,199,en,Twitter for iPhone,8784824
2294,666447344410484738,98,18,en,Twitter for iPhone,8784824
2295,666437273139982337,116,42,en,Twitter for iPhone,8784824
2296,666435652385423360,158,47,en,Twitter for iPhone,8784824
2297,666430724426358785,300,177,en,Twitter for iPhone,8784824
2298,666428276349472768,156,77,en,Twitter for iPhone,8784824
2299,666421158376562688,301,105,en,Twitter for iPhone,8784824
2300,666418789513326592,115,42,en,Twitter for iPhone,8784824
2301,666411507551481857,412,298,en,Twitter for iPhone,8784824
2302,666407126856765440,100,32,en,Twitter for iPhone,8784824
2303,666396247373291520,158,75,en,Twitter for iPhone,8784824
2304,666373753744588802,173,83,en,Twitter for iPhone,8784824
2305,666362758909284353,727,519,en,Twitter for iPhone,8784824
2306,666353288456101888,198,66,en,Twitter for iPhone,8784824
2307,666345417576210432,274,128,en,Twitter for iPhone,8784824
2308,666337882303524864,181,83,en,Twitter for iPhone,8784824
2309,666293911632134144,467,319,en,Twitter for iPhone,8784824
2310,666287406224695296,136,62,en,Twitter for iPhone,8784824
2311,666273097616637952,161,71,en,Twitter for iPhone,8784824
2312,666268910803644416,95,32,en,Twitter for iPhone,8784824
2313,666104133288665088,13642,5987,en,Twitter for iPhone,8784824
2314,666102155909144576,70,11,en,Twitter for iPhone,8784824
2315,666099513787052032,142,60,en,Twitter for iPhone,8784824
2316,666094000022159362,153,67,en,Twitter for iPhone,8784824
2317,666082916733198337,103,41,en,Twitter for iPhone,8784824
2318,666073100786774016,296,146,en,Twitter for iPhone,8784824
2319,666071193221509120,136,53,en,Twitter for iPhone,8784824
2320,666063827256086533,447,197,en,Twitter for iPhone,8784824
2321,666058600524156928,105,54,en,Twitter for iPhone,8784824
2322,666057090499244032,268,126,en,Twitter for iPhone,8784824
2323,666055525042405380,408,220,en,Twitter for iPhone,8784824
2324,666051853826850816,1125,776,en,Twitter for iPhone,8784824
2325,666050758794694657,125,51,en,Twitter for iPhone,8784824
2326,666049248165822465,96,39,en,Twitter for iPhone,8784824
2327,666044226329800704,272,132,en,Twitter for iPhone,8784824
2328,666033412701032449,112,41,en,Twitter for iPhone,8784824
2329,666029285002620928,121,42,en,Twitter for iPhone,8784824
2330,666020888022790149,2413,462,en,Twitter for iPhone,8784824
